,YY,MM,DD,hh,mm,WDIR,WSPD,ATMP,DEWP,VIS,Date,Any Interpolated
1,2022.0,1.0,29.0,1.0,55.0,360.0,9.8,14.0,-2.0,8.7,2022-01-29 01:55:00,False
2,2022.0,1.0,29.0,1.0,35.0,350.0,9.8,14.0,-2.0,8.7,2022-01-29 01:35:00,False
3,2022.0,1.0,29.0,1.0,15.0,350.0,10.3,14.0,-1.0,8.7,2022-01-29 01:15:00,False
4,2022.0,1.0,29.0,0.0,55.0,360.0,11.3,14.0,-1.0,8.7,2022-01-29 00:55:00,False
5,2022.0,1.0,29.0,0.0,35.0,350.0,10.3,14.0,-1.0,8.7,2022-01-29 00:35:00,False
6,2022.0,1.0,29.0,0.0,15.0,10.0,10.3,14.0,-1.0,8.7,2022-01-29 00:15:00,False
7,2022.0,1.0,28.0,23.0,55.0,10.0,10.3,14.0,-2.0,8.7,2022-01-28 23:55:00,False
8,2022.0,1.0,28.0,23.0,35.0,350.0,3.1,13.0,1.0,8.7,2022-01-28 23:35:00,False
9,2022.0,1.0,28.0,23.0,15.0,330.0,3.1,13.0,2.0,8.7,2022-01-28 23:15:00,False
10,2022.0,1.0,28.0,22.0,55.0,330.0,4.1,13.0,1.0,8.7,2022-01-28 22:55:00,False
11,2022.0,1.0,28.0,22.0,35.0,340.0,4.1,13.0,1.0,8.7,2022-01-28 22:35:00,False
12,2022.0,1.0,28.0,22.0,15.0,360.0,4.1,13.0,1.0,8.7,2022-01-28 22:15:00,False
13,2022.0,1.0,28.0,21.0,55.0,340.0,4.1,13.0,1.0,8.7,2022-01-28 21:55:00,False
14,2022.0,1.0,28.0,21.0,35.0,350.0,5.7,12.0,1.0,8.7,2022-01-28 21:35:00,False
15,2022.0,1.0,28.0,21.0,15.0,340.0,4.1,12.0,2.0,8.7,2022-01-28 21:15:00,False
16,2022.0,1.0,28.0,20.0,35.0,320.0,5.7,12.0,2.0,8.7,2022-01-28 20:35:00,False
17,2022.0,1.0,28.0,20.0,15.0,340.0,7.2,11.0,1.0,8.7,2022-01-28 20:15:00,False
18,2022.0,1.0,28.0,19.0,55.0,350.0,6.7,11.0,1.0,8.7,2022-01-28 19:55:00,False
19,2022.0,1.0,28.0,19.0,35.0,360.0,6.2,11.0,1.0,8.7,2022-01-28 19:35:00,True
20,2022.0,1.0,28.0,19.0,15.0,20.0,7.2,11.0,0.0,17.4,2022-01-28 19:15:00,False
21,2022.0,1.0,28.0,18.0,55.0,360.0,7.2,11.0,0.0,8.7,2022-01-28 18:55:00,False
22,2022.0,1.0,28.0,18.0,35.0,20.0,7.7,11.0,0.0,8.7,2022-01-28 18:35:00,False
23,2022.0,1.0,28.0,18.0,15.0,10.0,8.2,11.0,-1.0,8.7,2022-01-28 18:15:00,False
24,2022.0,1.0,28.0,17.0,55.0,20.0,9.3,11.0,0.0,8.7,2022-01-28 17:55:00,False
25,2022.0,1.0,28.0,17.0,35.0,20.0,10.3,11.0,0.0,8.7,2022-01-28 17:35:00,False
26,2022.0,1.0,28.0,17.0,15.0,20.0,10.8,11.0,0.0,8.7,2022-01-28 17:15:00,False
27,2022.0,1.0,28.0,16.0,55.0,30.0,11.8,11.0,0.0,8.7,2022-01-28 16:55:00,False
28,2022.0,1.0,28.0,16.0,35.0,30.0,12.4,11.0,0.0,8.7,2022-01-28 16:35:00,False
29,2022.0,1.0,28.0,16.0,15.0,20.0,11.3,11.0,2.0,8.7,2022-01-28 16:15:00,False
30,2022.0,1.0,28.0,15.0,55.0,20.0,12.9,11.0,2.0,8.7,2022-01-28 15:55:00,False
31,2022.0,1.0,28.0,15.0,35.0,20.0,11.8,11.0,1.0,8.7,2022-01-28 15:35:00,False
32,2022.0,1.0,28.0,15.0,15.0,20.0,11.8,11.0,3.0,8.7,2022-01-28 15:15:00,False
33,2022.0,1.0,28.0,14.0,55.0,20.0,8.8,10.0,4.0,6.1,2022-01-28 14:55:00,False
34,2022.0,1.0,28.0,14.0,35.0,20.0,11.3,10.0,4.0,3.5,2022-01-28 14:35:00,False
35,2022.0,1.0,28.0,14.0,15.0,20.0,9.8,10.0,4.0,3.5,2022-01-28 14:15:00,False
36,2022.0,1.0,28.0,13.0,55.0,10.0,12.4,11.0,4.0,8.7,2022-01-28 13:55:00,False
37,2022.0,1.0,28.0,13.0,35.0,20.0,10.3,11.0,4.0,8.7,2022-01-28 13:35:00,False
38,2022.0,1.0,28.0,13.0,15.0,20.0,11.8,11.0,4.0,6.1,2022-01-28 13:15:00,False
39,2022.0,1.0,28.0,12.0,55.0,10.0,10.3,12.0,4.0,8.7,2022-01-28 12:55:00,False
40,2022.0,1.0,28.0,12.0,35.0,20.0,11.8,12.0,4.0,6.1,2022-01-28 12:35:00,False
41,2022.0,1.0,28.0,12.0,15.0,30.0,11.8,12.0,4.0,5.2,2022-01-28 12:15:00,False
42,2022.0,1.0,28.0,11.0,55.0,40.0,10.3,13.0,4.0,8.7,2022-01-28 11:55:00,False
43,2022.0,1.0,28.0,11.0,35.0,30.0,12.4,12.0,6.0,7.8,2022-01-28 11:35:00,False
44,2022.0,1.0,28.0,11.0,15.0,40.0,9.8,13.0,6.0,7.8,2022-01-28 11:15:00,False
45,2022.0,1.0,28.0,10.0,55.0,40.0,7.7,13.0,6.0,8.7,2022-01-28 10:55:00,False
46,2022.0,1.0,28.0,10.0,35.0,50.0,6.7,13.0,7.0,8.7,2022-01-28 10:35:00,False
47,2022.0,1.0,28.0,10.0,15.0,30.0,9.3,13.0,7.0,4.3,2022-01-28 10:15:00,False
48,2022.0,1.0,28.0,9.0,55.0,40.0,9.3,14.0,8.0,8.7,2022-01-28 09:55:00,False
49,2022.0,1.0,28.0,9.0,35.0,70.0,6.2,14.0,8.0,8.7,2022-01-28 09:35:00,False
50,2022.0,1.0,28.0,9.0,15.0,60.0,6.7,14.0,7.0,8.7,2022-01-28 09:15:00,False
51,2022.0,1.0,28.0,8.0,55.0,60.0,5.7,14.0,7.0,8.7,2022-01-28 08:55:00,False
52,2022.0,1.0,28.0,8.0,35.0,50.0,6.2,15.0,7.0,8.7,2022-01-28 08:35:00,False
53,2022.0,1.0,28.0,8.0,15.0,70.0,5.1,15.0,7.0,8.7,2022-01-28 08:15:00,False
54,2022.0,1.0,28.0,7.0,55.0,70.0,7.7,15.0,7.0,8.7,2022-01-28 07:55:00,False
55,2022.0,1.0,28.0,7.0,35.0,70.0,5.7,15.0,7.0,8.7,2022-01-28 07:35:00,False
56,2022.0,1.0,28.0,7.0,15.0,70.0,5.7,15.0,7.0,8.7,2022-01-28 07:15:00,False
57,2022.0,1.0,28.0,6.0,55.0,70.0,7.2,15.0,7.0,8.7,2022-01-28 06:55:00,False
58,2022.0,1.0,28.0,6.0,35.0,70.0,6.7,15.0,6.0,8.7,2022-01-28 06:35:00,False
59,2022.0,1.0,28.0,6.0,15.0,70.0,5.1,15.0,6.0,8.7,2022-01-28 06:15:00,False
60,2022.0,1.0,28.0,5.0,55.0,80.0,6.2,15.0,7.0,8.7,2022-01-28 05:55:00,False
61,2022.0,1.0,28.0,5.0,35.0,80.0,6.2,15.0,8.0,8.7,2022-01-28 05:35:00,False
62,2022.0,1.0,28.0,5.0,15.0,80.0,6.2,15.0,8.0,8.7,2022-01-28 05:15:00,False
63,2022.0,1.0,28.0,4.0,55.0,70.0,6.2,15.0,8.0,8.7,2022-01-28 04:55:00,False
64,2022.0,1.0,28.0,4.0,35.0,70.0,6.7,15.0,8.0,8.7,2022-01-28 04:35:00,False
65,2022.0,1.0,28.0,4.0,15.0,70.0,6.7,15.0,7.0,8.7,2022-01-28 04:15:00,False
66,2022.0,1.0,28.0,3.0,55.0,70.0,7.7,15.0,7.0,8.7,2022-01-28 03:55:00,False
67,2022.0,1.0,28.0,3.0,35.0,80.0,7.2,15.0,8.0,8.7,2022-01-28 03:35:00,False
68,2022.0,1.0,28.0,3.0,15.0,90.0,4.1,15.0,8.0,8.7,2022-01-28 03:15:00,True
69,2022.0,1.0,28.0,2.0,55.0,80.0,5.1,15.0,8.0,17.4,2022-01-28 02:55:00,True
70,2022.0,1.0,28.0,2.0,35.0,160.0,2.1,15.0,8.0,8.7,2022-01-28 02:35:00,False
71,2022.0,1.0,28.0,2.0,15.0,80.0,4.1,15.0,7.0,8.7,2022-01-28 02:15:00,False
72,2022.0,1.0,28.0,1.0,55.0,90.0,3.6,15.0,8.0,8.7,2022-01-28 01:55:00,False
73,2022.0,1.0,28.0,1.0,35.0,90.0,3.6,15.0,8.0,8.7,2022-01-28 01:35:00,False
74,2022.0,1.0,28.0,1.0,15.0,90.0,4.6,14.0,8.0,8.7,2022-01-28 01:15:00,False
75,2022.0,1.0,28.0,0.0,55.0,80.0,5.7,14.0,8.0,8.7,2022-01-28 00:55:00,False
76,2022.0,1.0,28.0,0.0,35.0,90.0,6.2,14.0,8.0,8.7,2022-01-28 00:35:00,False
77,2022.0,1.0,28.0,0.0,15.0,80.0,7.2,14.0,8.0,8.7,2022-01-28 00:15:00,False
78,2022.0,1.0,27.0,23.0,55.0,80.0,4.6,14.0,8.0,8.7,2022-01-27 23:55:00,False
79,2022.0,1.0,27.0,23.0,35.0,80.0,7.2,14.0,8.0,8.7,2022-01-27 23:35:00,False
80,2022.0,1.0,27.0,23.0,15.0,80.0,5.1,14.0,8.0,8.7,2022-01-27 23:15:00,False
81,2022.0,1.0,27.0,22.0,55.0,80.0,5.7,14.0,9.0,8.7,2022-01-27 22:55:00,True
82,2022.0,1.0,27.0,22.0,35.0,160.0,3.6,14.0,9.0,8.7,2022-01-27 22:35:00,False
83,2022.0,1.0,27.0,22.0,15.0,80.0,4.6,14.0,9.0,8.7,2022-01-27 22:15:00,False
84,2022.0,1.0,27.0,21.0,55.0,80.0,4.1,14.0,9.0,8.7,2022-01-27 21:55:00,False
85,2022.0,1.0,27.0,21.0,35.0,60.0,6.7,14.0,11.0,8.7,2022-01-27 21:35:00,False
86,2022.0,1.0,27.0,21.0,15.0,70.0,6.7,14.0,11.0,8.7,2022-01-27 21:15:00,False
87,2022.0,1.0,27.0,20.0,55.0,70.0,5.7,14.0,11.0,8.7,2022-01-27 20:55:00,False
88,2022.0,1.0,27.0,20.0,35.0,60.0,6.2,14.0,11.0,8.7,2022-01-27 20:35:00,False
89,2022.0,1.0,27.0,20.0,15.0,60.0,6.7,14.0,11.0,8.7,2022-01-27 20:15:00,False
90,2022.0,1.0,27.0,19.0,55.0,60.0,5.1,14.0,11.0,8.7,2022-01-27 19:55:00,False
91,2022.0,1.0,27.0,19.0,35.0,70.0,4.6,14.0,11.0,8.7,2022-01-27 19:35:00,False
92,2022.0,1.0,27.0,19.0,15.0,70.0,5.7,14.0,11.0,8.7,2022-01-27 19:15:00,False
93,2022.0,1.0,27.0,18.0,55.0,60.0,6.2,14.0,11.0,8.7,2022-01-27 18:55:00,False
94,2022.0,1.0,27.0,18.0,35.0,60.0,6.7,14.0,12.0,8.7,2022-01-27 18:35:00,False
95,2022.0,1.0,27.0,18.0,15.0,60.0,6.2,14.0,12.0,7.8,2022-01-27 18:15:00,False
96,2022.0,1.0,27.0,17.0,55.0,50.0,5.7,14.0,11.0,8.7,2022-01-27 17:55:00,False
97,2022.0,1.0,27.0,17.0,35.0,30.0,8.2,14.0,12.0,8.7,2022-01-27 17:35:00,False
98,2022.0,1.0,27.0,17.0,15.0,30.0,8.2,15.0,12.0,8.7,2022-01-27 17:15:00,False
99,2022.0,1.0,27.0,16.0,55.0,40.0,5.7,15.0,11.0,8.7,2022-01-27 16:55:00,False
100,2022.0,1.0,27.0,16.0,35.0,40.0,5.1,15.0,11.0,8.7,2022-01-27 16:35:00,False
101,2022.0,1.0,27.0,16.0,15.0,70.0,4.6,15.0,11.0,8.7,2022-01-27 16:15:00,False
102,2022.0,1.0,27.0,15.0,55.0,50.0,3.1,15.0,11.0,8.7,2022-01-27 15:55:00,False
103,2022.0,1.0,27.0,15.0,35.0,60.0,3.1,15.0,11.0,8.7,2022-01-27 15:35:00,False
104,2022.0,1.0,27.0,15.0,15.0,40.0,4.1,15.0,11.0,8.7,2022-01-27 15:15:00,False
105,2022.0,1.0,27.0,14.0,55.0,70.0,3.1,16.0,11.0,8.7,2022-01-27 14:55:00,False
106,2022.0,1.0,27.0,14.0,35.0,90.0,2.6,16.0,11.0,8.7,2022-01-27 14:35:00,True
107,2022.0,1.0,27.0,14.0,15.0,180.0,2.6,15.0,11.0,8.7,2022-01-27 14:15:00,True
108,2022.0,1.0,27.0,13.0,55.0,270.0,2.6,15.0,10.0,8.7,2022-01-27 13:55:00,False
109,2022.0,1.0,27.0,13.0,35.0,90.0,4.1,15.0,10.0,8.7,2022-01-27 13:35:00,True
110,2022.0,1.0,27.0,13.0,15.0,170.0,3.1,15.0,11.0,8.7,2022-01-27 13:15:00,False
111,2022.0,1.0,27.0,12.0,55.0,80.0,3.6,15.0,10.0,8.7,2022-01-27 12:55:00,False
112,2022.0,1.0,27.0,12.0,35.0,80.0,4.1,15.0,10.0,8.7,2022-01-27 12:35:00,True
113,2022.0,1.0,27.0,12.0,15.0,160.0,2.6,15.0,10.0,8.7,2022-01-27 12:15:00,False
114,2022.0,1.0,27.0,11.0,55.0,80.0,3.1,15.0,10.0,8.7,2022-01-27 11:55:00,True
115,2022.0,1.0,27.0,11.0,35.0,160.0,2.1,14.0,10.0,8.7,2022-01-27 11:35:00,False
116,2022.0,1.0,27.0,11.0,15.0,80.0,5.7,14.0,10.0,8.7,2022-01-27 11:15:00,False
117,2022.0,1.0,27.0,10.0,55.0,80.0,3.6,14.0,10.0,8.7,2022-01-27 10:55:00,False
118,2022.0,1.0,27.0,10.0,35.0,80.0,7.2,14.0,9.0,8.7,2022-01-27 10:35:00,False
119,2022.0,1.0,27.0,10.0,15.0,90.0,6.2,14.0,9.0,8.7,2022-01-27 10:15:00,False
120,2022.0,1.0,27.0,9.0,55.0,80.0,8.2,14.0,9.0,8.7,2022-01-27 09:55:00,False
121,2022.0,1.0,27.0,9.0,35.0,90.0,6.2,14.0,9.0,8.7,2022-01-27 09:35:00,False
122,2022.0,1.0,27.0,9.0,15.0,80.0,7.2,14.0,9.0,8.7,2022-01-27 09:15:00,False
123,2022.0,1.0,27.0,8.0,55.0,80.0,6.7,14.0,9.0,8.7,2022-01-27 08:55:00,False
124,2022.0,1.0,27.0,8.0,35.0,80.0,5.7,14.0,9.0,8.7,2022-01-27 08:35:00,True
125,2022.0,1.0,27.0,8.0,15.0,160.0,6.7,14.0,9.0,8.7,2022-01-27 08:15:00,False
126,2022.0,1.0,27.0,7.0,55.0,80.0,9.3,13.0,9.0,8.7,2022-01-27 07:55:00,False
127,2022.0,1.0,27.0,7.0,35.0,70.0,7.2,13.0,9.0,8.7,2022-01-27 07:35:00,False
128,2022.0,1.0,27.0,7.0,15.0,60.0,7.2,13.0,9.0,8.7,2022-01-27 07:15:00,False
129,2022.0,1.0,27.0,6.0,55.0,50.0,6.7,13.0,9.0,8.7,2022-01-27 06:55:00,False
130,2022.0,1.0,27.0,6.0,35.0,40.0,8.2,13.0,9.0,8.7,2022-01-27 06:35:00,False
131,2022.0,1.0,27.0,6.0,15.0,50.0,7.2,13.0,9.0,8.7,2022-01-27 06:15:00,False
132,2022.0,1.0,27.0,5.0,55.0,40.0,5.7,13.0,9.0,8.7,2022-01-27 05:55:00,False
133,2022.0,1.0,27.0,5.0,35.0,50.0,5.7,13.0,9.0,8.7,2022-01-27 05:35:00,False
134,2022.0,1.0,27.0,5.0,15.0,60.0,5.1,13.0,9.0,8.7,2022-01-27 05:15:00,False
135,2022.0,1.0,27.0,4.0,55.0,60.0,5.7,13.0,9.0,8.7,2022-01-27 04:55:00,False
136,2022.0,1.0,27.0,4.0,35.0,70.0,5.1,13.0,9.0,8.7,2022-01-27 04:35:00,False
137,2022.0,1.0,27.0,4.0,15.0,70.0,5.1,13.0,9.0,8.7,2022-01-27 04:15:00,False
138,2022.0,1.0,27.0,3.0,55.0,70.0,5.1,13.0,9.0,8.7,2022-01-27 03:55:00,False
139,2022.0,1.0,27.0,3.0,35.0,60.0,5.1,13.0,9.0,8.7,2022-01-27 03:35:00,False
140,2022.0,1.0,27.0,3.0,15.0,80.0,5.1,13.0,9.0,8.7,2022-01-27 03:15:00,False
141,2022.0,1.0,27.0,2.0,55.0,70.0,5.7,13.0,9.0,8.7,2022-01-27 02:55:00,False
142,2022.0,1.0,27.0,2.0,35.0,80.0,4.6,13.0,9.0,8.7,2022-01-27 02:35:00,False
143,2022.0,1.0,27.0,2.0,15.0,70.0,5.7,13.0,9.0,8.7,2022-01-27 02:15:00,True
144,2022.0,1.0,27.0,1.0,55.0,150.0,4.1,13.0,9.0,8.7,2022-01-27 01:55:00,False
145,2022.0,1.0,27.0,1.0,35.0,80.0,5.1,13.0,9.0,8.7,2022-01-27 01:35:00,True
146,2022.0,1.0,27.0,1.0,15.0,160.0,4.6,12.0,9.0,8.7,2022-01-27 01:15:00,False
147,2022.0,1.0,27.0,0.0,55.0,80.0,6.7,12.0,9.0,8.7,2022-01-27 00:55:00,True
148,2022.0,1.0,27.0,0.0,35.0,160.0,5.1,12.0,9.0,8.7,2022-01-27 00:35:00,False
149,2022.0,1.0,27.0,0.0,15.0,80.0,7.7,12.0,9.0,8.7,2022-01-27 00:15:00,False
150,2022.0,1.0,26.0,23.0,55.0,80.0,7.2,12.0,9.0,8.7,2022-01-26 23:55:00,False
151,2022.0,1.0,26.0,23.0,35.0,80.0,5.7,12.0,9.0,8.7,2022-01-26 23:35:00,False
152,2022.0,1.0,26.0,23.0,15.0,70.0,7.7,12.0,9.0,8.7,2022-01-26 23:15:00,False
153,2022.0,1.0,26.0,22.0,55.0,80.0,7.7,12.0,9.0,8.7,2022-01-26 22:55:00,False
154,2022.0,1.0,26.0,22.0,35.0,80.0,6.7,13.0,9.0,8.7,2022-01-26 22:35:00,False
155,2022.0,1.0,26.0,22.0,15.0,80.0,7.2,12.0,9.0,8.7,2022-01-26 22:15:00,True
156,2022.0,1.0,26.0,21.0,55.0,160.0,5.7,13.0,9.0,8.7,2022-01-26 21:55:00,False
157,2022.0,1.0,26.0,21.0,35.0,80.0,5.1,13.0,9.0,8.7,2022-01-26 21:35:00,False
158,2022.0,1.0,26.0,21.0,15.0,80.0,5.7,12.0,9.0,8.7,2022-01-26 21:15:00,False
159,2022.0,1.0,26.0,20.0,55.0,80.0,4.1,12.0,9.0,7.8,2022-01-26 20:55:00,False
160,2022.0,1.0,26.0,20.0,35.0,80.0,6.2,12.0,9.0,8.7,2022-01-26 20:35:00,False
161,2022.0,1.0,26.0,20.0,15.0,80.0,4.6,12.0,9.0,7.8,2022-01-26 20:15:00,False
162,2022.0,1.0,26.0,19.0,55.0,70.0,7.2,12.0,9.0,8.7,2022-01-26 19:55:00,False
163,2022.0,1.0,26.0,19.0,35.0,80.0,4.1,12.0,9.0,7.8,2022-01-26 19:35:00,False
164,2022.0,1.0,26.0,19.0,15.0,70.0,7.2,12.0,9.0,7.8,2022-01-26 19:15:00,False
165,2022.0,1.0,26.0,18.0,55.0,70.0,7.2,12.0,9.0,7.8,2022-01-26 18:55:00,False
166,2022.0,1.0,26.0,18.0,35.0,70.0,7.2,12.0,9.0,7.8,2022-01-26 18:35:00,False
167,2022.0,1.0,26.0,18.0,15.0,70.0,8.2,12.0,9.0,7.8,2022-01-26 18:15:00,False
168,2022.0,1.0,26.0,17.0,55.0,60.0,7.2,12.0,9.0,8.7,2022-01-26 17:55:00,False
169,2022.0,1.0,26.0,17.0,35.0,60.0,7.2,12.0,9.0,7.8,2022-01-26 17:35:00,False
170,2022.0,1.0,26.0,17.0,15.0,50.0,7.7,11.0,9.0,7.8,2022-01-26 17:15:00,False
171,2022.0,1.0,26.0,16.0,55.0,60.0,7.2,12.0,9.0,7.8,2022-01-26 16:55:00,False
172,2022.0,1.0,26.0,16.0,35.0,60.0,7.7,11.0,9.0,7.8,2022-01-26 16:35:00,False
173,2022.0,1.0,26.0,16.0,15.0,50.0,8.2,11.0,9.0,7.0,2022-01-26 16:15:00,False
174,2022.0,1.0,26.0,15.0,55.0,60.0,7.7,11.0,9.0,4.3,2022-01-26 15:55:00,False
175,2022.0,1.0,26.0,15.0,35.0,50.0,7.2,11.0,9.0,4.3,2022-01-26 15:35:00,False
176,2022.0,1.0,26.0,15.0,15.0,50.0,7.7,11.0,9.0,6.1,2022-01-26 15:15:00,False
177,2022.0,1.0,26.0,14.0,55.0,60.0,8.2,11.0,9.0,7.0,2022-01-26 14:55:00,False
178,2022.0,1.0,26.0,14.0,35.0,60.0,7.7,11.0,9.0,7.0,2022-01-26 14:35:00,False
179,2022.0,1.0,26.0,14.0,15.0,50.0,9.8,11.0,10.0,7.8,2022-01-26 14:15:00,False
180,2022.0,1.0,26.0,13.0,55.0,30.0,11.8,12.0,10.0,7.0,2022-01-26 13:55:00,False
181,2022.0,1.0,26.0,13.0,35.0,30.0,9.8,12.0,10.0,5.2,2022-01-26 13:35:00,False
182,2022.0,1.0,26.0,13.0,15.0,60.0,7.2,12.0,10.0,7.8,2022-01-26 13:15:00,False
183,2022.0,1.0,26.0,12.0,55.0,50.0,8.2,12.0,9.0,7.8,2022-01-26 12:55:00,False
184,2022.0,1.0,26.0,12.0,35.0,40.0,12.4,12.0,9.0,8.7,2022-01-26 12:35:00,False
185,2022.0,1.0,26.0,12.0,15.0,50.0,7.7,13.0,10.0,8.7,2022-01-26 12:15:00,False
186,2022.0,1.0,26.0,11.0,55.0,50.0,8.8,12.0,10.0,8.7,2022-01-26 11:55:00,False
187,2022.0,1.0,26.0,11.0,35.0,40.0,11.3,13.0,10.0,7.8,2022-01-26 11:35:00,True
188,2022.0,1.0,26.0,11.0,15.0,80.0,22.1,26.0,20.0,16.5,2022-01-26 11:15:00,False
189,2022.0,1.0,26.0,10.0,55.0,40.0,10.8,13.0,10.0,8.7,2022-01-26 10:55:00,False
190,2022.0,1.0,26.0,10.0,35.0,50.0,8.2,13.0,10.0,8.7,2022-01-26 10:35:00,False
191,2022.0,1.0,26.0,10.0,15.0,40.0,10.8,13.0,10.0,8.7,2022-01-26 10:15:00,False
192,2022.0,1.0,26.0,9.0,55.0,50.0,8.8,13.0,10.0,8.7,2022-01-26 09:55:00,False
193,2022.0,1.0,26.0,9.0,35.0,40.0,9.8,13.0,11.0,7.8,2022-01-26 09:35:00,False
194,2022.0,1.0,26.0,9.0,15.0,40.0,9.8,13.0,11.0,7.8,2022-01-26 09:15:00,False
195,2022.0,1.0,26.0,8.0,55.0,40.0,11.3,13.0,11.0,7.8,2022-01-26 08:55:00,False
196,2022.0,1.0,26.0,8.0,35.0,40.0,11.8,13.0,11.0,7.8,2022-01-26 08:35:00,False
197,2022.0,1.0,26.0,8.0,15.0,30.0,11.8,13.0,11.0,6.1,2022-01-26 08:15:00,False
198,2022.0,1.0,26.0,7.0,55.0,60.0,8.8,13.0,11.0,7.0,2022-01-26 07:55:00,False
199,2022.0,1.0,26.0,7.0,35.0,40.0,10.8,13.0,11.0,6.1,2022-01-26 07:35:00,False
200,2022.0,1.0,26.0,7.0,15.0,40.0,11.8,13.0,11.0,7.8,2022-01-26 07:15:00,False
201,2022.0,1.0,26.0,6.0,55.0,40.0,10.3,13.0,11.0,5.2,2022-01-26 06:55:00,False
202,2022.0,1.0,26.0,6.0,35.0,50.0,9.3,13.0,11.0,6.1,2022-01-26 06:35:00,False
203,2022.0,1.0,26.0,6.0,15.0,40.0,10.8,13.0,11.0,4.3,2022-01-26 06:15:00,False
204,2022.0,1.0,26.0,5.0,55.0,40.0,12.4,13.0,11.0,6.1,2022-01-26 05:55:00,False
205,2022.0,1.0,26.0,5.0,35.0,50.0,9.8,14.0,11.0,7.8,2022-01-26 05:35:00,False
206,2022.0,1.0,26.0,5.0,15.0,40.0,11.3,14.0,11.0,8.7,2022-01-26 05:15:00,False
207,2022.0,1.0,26.0,4.0,55.0,40.0,9.8,14.0,11.0,8.7,2022-01-26 04:55:00,False
208,2022.0,1.0,26.0,4.0,35.0,40.0,9.3,15.0,11.0,8.7,2022-01-26 04:35:00,False
209,2022.0,1.0,26.0,4.0,15.0,40.0,9.8,15.0,11.0,8.7,2022-01-26 04:15:00,False
210,2022.0,1.0,26.0,3.0,55.0,40.0,9.3,15.0,11.0,8.7,2022-01-26 03:55:00,False
211,2022.0,1.0,26.0,3.0,35.0,60.0,6.2,15.0,11.0,8.7,2022-01-26 03:35:00,False
212,2022.0,1.0,26.0,3.0,15.0,70.0,7.7,15.0,11.0,8.7,2022-01-26 03:15:00,False
213,2022.0,1.0,26.0,2.0,55.0,70.0,6.7,15.0,11.0,8.7,2022-01-26 02:55:00,False
214,2022.0,1.0,26.0,2.0,35.0,70.0,7.2,15.0,11.0,8.7,2022-01-26 02:35:00,False
215,2022.0,1.0,26.0,2.0,15.0,80.0,8.8,15.0,10.0,8.7,2022-01-26 02:15:00,False
216,2022.0,1.0,26.0,1.0,55.0,60.0,7.2,14.0,10.0,8.7,2022-01-26 01:55:00,False
217,2022.0,1.0,26.0,1.0,35.0,80.0,6.7,14.0,10.0,8.7,2022-01-26 01:35:00,False
218,2022.0,1.0,26.0,1.0,15.0,60.0,7.2,14.0,10.0,8.7,2022-01-26 01:15:00,False
219,2022.0,1.0,26.0,0.0,55.0,50.0,7.7,14.0,10.0,8.7,2022-01-26 00:55:00,True
220,2022.0,1.0,26.0,0.0,35.0,60.0,7.2,14.0,11.0,17.4,2022-01-26 00:35:00,False
221,2022.0,1.0,26.0,0.0,15.0,40.0,7.7,14.0,11.0,8.7,2022-01-26 00:15:00,False
222,2022.0,1.0,25.0,23.0,55.0,50.0,7.2,14.0,11.0,8.7,2022-01-25 23:55:00,False
223,2022.0,1.0,25.0,23.0,35.0,50.0,8.2,14.0,11.0,8.7,2022-01-25 23:35:00,False
224,2022.0,1.0,25.0,23.0,15.0,60.0,6.2,14.0,11.0,8.7,2022-01-25 23:15:00,False
225,2022.0,1.0,25.0,22.0,55.0,50.0,8.8,14.0,11.0,8.7,2022-01-25 22:55:00,False
226,2022.0,1.0,25.0,22.0,35.0,40.0,10.3,14.0,11.0,8.7,2022-01-25 22:35:00,False
227,2022.0,1.0,25.0,22.0,15.0,50.0,8.2,14.0,11.0,8.7,2022-01-25 22:15:00,False
228,2022.0,1.0,25.0,21.0,55.0,30.0,10.3,14.0,11.0,8.7,2022-01-25 21:55:00,False
229,2022.0,1.0,25.0,21.0,35.0,30.0,10.3,14.0,11.0,8.7,2022-01-25 21:35:00,False
230,2022.0,1.0,25.0,21.0,15.0,30.0,9.3,14.0,11.0,8.7,2022-01-25 21:15:00,False
231,2022.0,1.0,25.0,20.0,55.0,40.0,10.3,13.0,11.0,8.7,2022-01-25 20:55:00,False
232,2022.0,1.0,25.0,20.0,35.0,30.0,9.8,13.0,11.0,8.7,2022-01-25 20:35:00,False
233,2022.0,1.0,25.0,20.0,15.0,30.0,10.8,13.0,11.0,8.7,2022-01-25 20:15:00,False
234,2022.0,1.0,25.0,19.0,55.0,30.0,10.8,13.0,11.0,8.7,2022-01-25 19:55:00,False
235,2022.0,1.0,25.0,19.0,35.0,30.0,10.3,13.0,10.0,8.7,2022-01-25 19:35:00,False
236,2022.0,1.0,25.0,19.0,15.0,30.0,11.3,13.0,10.0,8.7,2022-01-25 19:15:00,False
237,2022.0,1.0,25.0,18.0,55.0,20.0,10.8,13.0,10.0,8.7,2022-01-25 18:55:00,False
238,2022.0,1.0,25.0,18.0,35.0,10.0,10.3,13.0,10.0,8.7,2022-01-25 18:35:00,False
239,2022.0,1.0,25.0,18.0,15.0,10.0,9.3,12.0,10.0,8.7,2022-01-25 18:15:00,False
240,2022.0,1.0,25.0,17.0,55.0,360.0,9.8,12.0,10.0,8.7,2022-01-25 17:55:00,False
