"","Date","WSPD","WDIR"
"1",2021-12-21 21:00:00,5.1601886539631,290.338636523574
"2",2021-12-21 22:00:00,5.49408333609994,292.304389637093
"3",2021-12-21 23:00:00,5.60169998176659,294.084595637309
"4",2021-12-22 00:00:00,5.44873291801254,295.34768760314
"5",2021-12-22 01:00:00,5.20583844107151,295.825668404246
"6",2021-12-22 02:00:00,5.10619126137657,295.452354472805
"7",2021-12-22 03:00:00,5.24806153727154,294.447399159901
"8",2021-12-22 04:00:00,5.51714756264327,293.208646304711
"9",2021-12-22 05:00:00,5.69243754061229,292.050953222379
"10",2021-12-22 06:00:00,5.63302652939838,290.998916279175
"11",2021-12-22 07:00:00,5.37801392496373,70.1762030719074
"12",2021-12-22 08:00:00,5.08352790073864,71.6764336566112
"13",2021-12-22 09:00:00,4.87512944902093,73.3814646686093
"14",2021-12-22 10:00:00,4.76100543385925,74.8135713480747
"15",2021-12-22 11:00:00,4.67425996726062,75.4213055152629
"16",2021-12-22 12:00:00,4.57762235920821,74.9648840614096
"17",2021-12-22 13:00:00,4.50922542034714,73.7040006633902
"18",2021-12-22 14:00:00,4.5237899113644,72.2396779395208
"19",2021-12-22 15:00:00,4.60413153572815,71.1210218036014
"20",2021-12-22 16:00:00,4.65363090665451,70.5055516899237
"21",2021-12-22 17:00:00,4.59219811254575,70.1210561554952
"22",2021-12-22 18:00:00,4.45893832801972,69.5222397935583
"23",2021-12-22 19:00:00,4.40306129105709,68.3998174980095
"24",2021-12-22 20:00:00,4.55117898545026,66.7204002103231
"25",2021-12-22 21:00:00,4.8704573600281,64.6748690727507
"26",2021-12-22 22:00:00,5.16719256069459,62.5622185624589
"27",2021-12-22 23:00:00,5.23961901170135,60.7223331874731
"28",2021-12-23 00:00:00,5.05406497388382,59.5081038348639
"29",2021-12-23 01:00:00,4.78177842975004,59.2049739425843
"30",2021-12-23 02:00:00,4.65647527035409,59.8783942794661
"31",2021-12-23 03:00:00,4.77690876496092,61.2862059155289
"32",2021-12-23 04:00:00,5.02919547770557,63.0016829071693
"33",2021-12-23 05:00:00,5.19267115221732,64.6921620517082
"34",2021-12-23 06:00:00,5.12670272744628,66.3288769635949
"35",2021-12-23 07:00:00,4.8705819144023,68.1405390181409
"36",2021-12-23 08:00:00,4.58054680543806,70.324082249139
"37",2021-12-23 09:00:00,4.38218419839129,72.7497460462772
"38",2021-12-23 10:00:00,4.28362206861341,74.9342252604878
"39",2021-12-23 11:00:00,4.21782150905002,76.3282262586506
"40",2021-12-23 12:00:00,4.147286382626,76.698036111921
"41",2021-12-23 13:00:00,4.10984444455308,76.3075127017849
"42",2021-12-23 14:00:00,4.15983569300114,75.7542385078629
"43",2021-12-23 15:00:00,4.27962429495608,75.5741957227726
"44",2021-12-23 16:00:00,4.37207445530267,284.089500196978
"45",2021-12-23 17:00:00,4.356521777302,283.512558363695
"46",2021-12-23 18:00:00,4.27144647437063,283.131643218865
"47",2021-12-23 19:00:00,4.26539115584731,283.24370650669
"48",2021-12-23 20:00:00,4.46426741839936,283.873930742887
"49",2021-12-23 21:00:00,4.8345169595382,284.832096790086
"50",2021-12-23 22:00:00,5.1816975676243,285.832625927167
"51",2021-12-23 23:00:00,5.30330119819246,286.56616017101
"52",2021-12-24 00:00:00,5.16491963425109,286.728787025366
"53",2021-12-24 01:00:00,4.9370804492143,286.088944997832
"54",2021-12-24 02:00:00,4.85280511563683,284.60807176157
"55",2021-12-24 03:00:00,5.01018811105115,282.507345903355
"56",2021-12-24 04:00:00,5.29473205865146,280.165430223808
"57",2021-12-24 05:00:00,5.48521230231632,277.88127365161
"58",2021-12-24 06:00:00,5.44049696443314,275.683627275523
"59",2021-12-24 07:00:00,5.19944780917883,273.363357101451
"60",2021-12-24 08:00:00,4.91794828555532,270.732339919914
"61",2021-12-24 09:00:00,4.72131134556416,267.903051338388
"62",2021-12-24 10:00:00,4.61747639569636,265.336019591367
"63",2021-12-24 11:00:00,4.53930463943536,263.581373407861
"64",2021-12-24 12:00:00,4.44929100641856,262.89353795923
"65",2021-12-24 13:00:00,4.38534639144723,263.027629021763
"66",2021-12-24 14:00:00,4.40198594195445,263.401338302545
"67",2021-12-24 15:00:00,4.48183973597425,263.495306116861
"68",2021-12-24 16:00:00,4.52812622884807,263.174556103556
"69",2021-12-24 17:00:00,4.46062004216915,262.71004988683
"70",2021-12-24 18:00:00,4.31832049471116,262.532385828646
"71",2021-12-24 19:00:00,4.25036365199759,262.937345248788
"72",2021-12-24 20:00:00,4.38332219407908,263.950001292704
